,order,date,market,evaluated_market_balance,price,vol,fee,market_cash_bal,cash_bal,profit,evaluated_balance,desc
5229,SETT,2021-03-23T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-535.0046480298042,162515279.9943149,"(KRW-ETH:82,514(=2001000.0x0.041))"
5230,SETT,2021-03-24T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,535.0046480298042,162515814.99896294,"(KRW-ETH:83,050(=2014000.0x0.041))"
5231,SETT,2021-03-24T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,1152.317703396082,162516967.31666633,"(KRW-ETH:84,205(=2042000.0x0.041))"
5232,SETT,2021-03-24T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-1275.780314475298,162515691.53635186,"(KRW-ETH:82,926(=2011000.0x0.041))"
5233,SETT,2021-03-24T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,576.1588517129421,162516267.69520357,"(KRW-ETH:83,504(=2025000.0x0.041))"
5234,SETT,2021-03-24T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,535.0046480000019,162516802.69985157,"(KRW-ETH:84,040(=2038000.0x0.041))"
5235,SETT,2021-03-24T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,452.6962406337261,162517255.3960922,"(KRW-ETH:84,493(=2049000.0x0.041))"
5236,SETT,2021-03-25T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,617.31305539608,162517872.7091476,"(KRW-ETH:85,112(=2064000.0x0.041))"
5237,SETT,2021-03-25T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-2345.7896105349064,162515526.91953707,"(KRW-ETH:82,762(=2007000.0x0.041))"
5238,SETT,2021-03-25T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-1954.824675410986,162513572.09486166,"(KRW-ETH:80,803(=1959500.0x0.041))"
5239,SETT,2021-03-25T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-1399.2429255843163,162512172.85193607,"(KRW-ETH:79,401(=1925500.0x0.041))"
5240,SETT,2021-03-25T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,82.30840739607811,162512255.16034347,"(KRW-ETH:79,483(=1927500.0x0.041))"
5241,SETT,2021-03-25T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,1090.586397856474,162513345.74674132,"(KRW-ETH:80,576(=1954000.0x0.041))"
5242,SETT,2021-03-26T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,226.34812033176422,162513572.09486166,"(KRW-ETH:80,803(=1959500.0x0.041))"
5243,SETT,2021-03-26T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-288.0794258713722,162513284.01543579,"(KRW-ETH:80,514(=1952500.0x0.041))"
5244,SETT,2021-03-26T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,226.34812033176422,162513510.36355612,"(KRW-ETH:80,741(=1958000.0x0.041))"
5245,SETT,2021-03-26T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,925.96958309412,162514436.3331392,"(KRW-ETH:81,669(=1980500.0x0.041))"
5246,SETT,2021-03-26T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,0.0,162514436.3331392,"(KRW-ETH:81,669(=1980500.0x0.041))"
5247,SETT,2021-03-26T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-1008.2779904901981,162513428.05514872,"(KRW-ETH:80,658(=1956000.0x0.041))"
5248,SETT,2021-03-27T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,1152.3177034258842,162514580.37285215,"(KRW-ETH:81,813(=1984000.0x0.041))"
5249,SETT,2021-03-27T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,946.5466849207878,162515526.91953707,"(KRW-ETH:82,762(=2007000.0x0.041))"
5250,SETT,2021-03-27T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,905.3924812674522,162516432.31201833,"(KRW-ETH:83,669(=2029000.0x0.041))"
5251,SETT,2021-03-27T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-123.462611079216,162516308.84940726,"(KRW-ETH:83,545(=2026000.0x0.041))"
5252,SETT,2021-03-27T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-246.925222158432,162516061.9241851,"(KRW-ETH:83,298(=2020000.0x0.041))"
5253,SETT,2021-03-27T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,123.462611079216,162516185.38679618,"(KRW-ETH:83,421(=2023000.0x0.041))"
5254,SETT,2021-03-28T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-41.154203683137894,162516144.2325925,"(KRW-ETH:83,380(=2022000.0x0.041))"
5255,SETT,2021-03-28T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,781.9298701584339,162516926.16246265,"(KRW-ETH:84,164(=2041000.0x0.041))"
5256,SETT,2021-03-28T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,82.30840739607811,162517008.47087005,"(KRW-ETH:84,246(=2043000.0x0.041))"
5257,SETT,2021-03-28T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,41.154203683137894,162517049.62507373,"(KRW-ETH:84,287(=2044000.0x0.041))"
5258,SETT,2021-03-28T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,82.30840739607811,162517131.93348113,"(KRW-ETH:84,370(=2046000.0x0.041))"
5259,SETT,2021-03-28T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-493.850444316864,162516638.0830368,"(KRW-ETH:83,875(=2034000.0x0.041))"
5260,SETT,2021-03-29T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,658.4672590792179,162517296.5502959,"(KRW-ETH:84,535(=2050000.0x0.041))"
5261,SETT,2021-03-29T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-658.4672590792179,162516638.0830368,"(KRW-ETH:83,875(=2034000.0x0.041))"
5262,SETT,2021-03-29T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,-41.154203712940216,162516596.9288331,"(KRW-ETH:83,834(=2033000.0x0.041))"
5263,SETT,2021-03-29T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,411.5420369505882,162517008.47087005,"(KRW-ETH:84,246(=2043000.0x0.041))"
5264,SETT,2021-03-29T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,41.154203683137894,162517049.62507373,"(KRW-ETH:84,287(=2044000.0x0.041))"
5265,SETT,2021-03-29T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,162432930.43272465,2222.326999425888,162519271.95207316,"(KRW-ETH:86,514(=2098000.0x0.041))"
5266,BUY,2021-03-30T00:59:00,KRW-ETH,162107049.65949798,2133000.0,75.99955445827378,324254.64635494107,649.8903401494026,1626.1268717348576,0.0,162195017.3057182,plus_di(19.8326) > minus_di(19.7395)
5267,SETT,2021-03-30T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-647068.8955806196,161872203.05649254,"(KRW-ETH:162,195,007(=2133000.0x76.041))"
5268,SETT,2021-03-30T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,1290107.739242196,163162310.79573473,"(KRW-ETH:163,487,700(=2150000.0x76.041))"
5269,SETT,2021-03-30T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,1138330.3581548333,164300641.15388957,"(KRW-ETH:164,628,312(=2165000.0x76.041))"
5270,SETT,2021-03-30T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-531220.8338055611,163769420.320084,"(KRW-ETH:164,096,027(=2158000.0x76.041))"
5271,SETT,2021-03-30T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,1290107.7392421663,165059528.05932617,"(KRW-ETH:165,388,720(=2175000.0x76.041))"
5272,SETT,2021-03-30T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,2428438.0973969996,167487966.15672317,"(KRW-ETH:167,822,026(=2207000.0x76.041))"
5273,SETT,2021-03-31T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-75888.69054365158,167412077.46617952,"(KRW-ETH:167,745,985(=2206000.0x76.041))"
5274,SETT,2021-03-31T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,1441885.1203294992,168853962.58650902,"(KRW-ETH:169,190,760(=2225000.0x76.041))"
5275,SETT,2021-03-31T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-379443.4527182877,168474519.13379073,"(KRW-ETH:168,810,556(=2220000.0x76.041))"
5276,SETT,2021-03-31T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-3035547.6217463017,165438971.51204443,"(KRW-ETH:165,768,924(=2180000.0x76.041))"
5277,SETT,2021-03-31T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,303554.7621746361,165742526.27421907,"(KRW-ETH:166,073,087(=2184000.0x76.041))"
5278,SETT,2021-03-31T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,151777.38108733296,165894303.6553064,"(KRW-ETH:166,225,169(=2186000.0x76.041))"
5279,SETT,2021-04-01T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,3794434.5271828473,169688738.18248925,"(KRW-ETH:170,027,209(=2236000.0x76.041))"
5280,SETT,2021-04-01T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,3263213.6933772564,172951951.8758665,"(KRW-ETH:173,296,963(=2279000.0x76.041))"
5281,SETT,2021-04-01T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,4173877.979901135,177125829.85576764,"(KRW-ETH:177,479,206(=2334000.0x76.041))"
5282,SETT,2021-04-01T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,227666.07163098454,177353495.92739862,"(KRW-ETH:177,707,328(=2337000.0x76.041))"
5283,SETT,2021-04-01T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,1517773.8108731508,178871269.73827177,"(KRW-ETH:179,228,144(=2357000.0x76.041))"
5284,SETT,2021-04-01T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,531220.8338055909,179402490.57207736,"(KRW-ETH:179,760,430(=2364000.0x76.041))"
5285,SETT,2021-04-02T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,2656104.169028014,182058594.74110538,"(KRW-ETH:182,421,857(=2399000.0x76.041))"
5286,SETT,2021-04-02T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,4325655.360988468,186384250.10209385,"(KRW-ETH:186,756,183(=2456000.0x76.041))"
5287,SETT,2021-04-02T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-1517773.8108731806,184866476.29122066,"(KRW-ETH:185,235,367(=2436000.0x76.041))"
5288,SETT,2021-04-02T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,2807881.550115347,187674357.841336,"(KRW-ETH:188,048,876(=2473000.0x76.041))"
5289,SETT,2021-04-02T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,1593662.5014167726,189268020.34275278,"(KRW-ETH:189,645,733(=2494000.0x76.041))"
5290,SETT,2021-04-02T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,455332.1432619691,189723352.48601475,"(KRW-ETH:190,101,977(=2500000.0x76.041))"
5291,SETT,2021-04-03T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,6298761.315123528,196022113.80113828,"(KRW-ETH:196,413,363(=2583000.0x76.041))"
5292,SETT,2021-04-03T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-607109.5243492424,195415004.27678904,"(KRW-ETH:195,805,037(=2575000.0x76.041))"
5293,SETT,2021-04-03T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,7892423.81654036,203307428.0933294,"(KRW-ETH:203,713,279(=2679000.0x76.041))"
5294,SETT,2021-04-03T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-2807881.550115347,200499546.54321405,"(KRW-ETH:200,899,770(=2642000.0x76.041))"
5295,SETT,2021-04-03T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,758886.9054366052,201258433.44865066,"(KRW-ETH:201,660,178(=2652000.0x76.041))"
5296,SETT,2021-04-03T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,455332.1432619095,201713765.59191257,"(KRW-ETH:202,116,422(=2658000.0x76.041))"
5297,SETT,2021-04-04T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-1669551.1919604242,200044214.39995214,"(KRW-ETH:200,443,525(=2636000.0x76.041))"
5298,SETT,2021-04-04T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,3490879.765008211,203535094.16496035,"(KRW-ETH:203,941,401(=2682000.0x76.041))"
5299,SETT,2021-04-04T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-10472639.295024693,193062454.86993566,"(KRW-ETH:193,447,772(=2544000.0x76.041))"
5300,SETT,2021-04-04T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,2883770.2406589687,195946225.11059463,"(KRW-ETH:196,337,322(=2582000.0x76.041))"
5301,SETT,2021-04-04T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,151777.38108730316,196098002.49168193,"(KRW-ETH:196,489,404(=2584000.0x76.041))"
5302,SETT,2021-04-04T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,910664.2865239084,197008666.77820584,"(KRW-ETH:197,401,893(=2596000.0x76.041))"
5303,SETT,2021-04-05T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,2200772.025766045,199209438.8039719,"(KRW-ETH:199,607,076(=2625000.0x76.041))"
5304,SETT,2021-04-05T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-1745439.8825041056,197463998.92146778,"(KRW-ETH:197,858,138(=2602000.0x76.041))"
5305,SETT,2021-04-05T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,2883770.2406589687,200347769.16212675,"(KRW-ETH:200,747,688(=2640000.0x76.041))"
5306,SETT,2021-04-05T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,834775.595980227,201182544.75810698,"(KRW-ETH:201,584,137(=2651000.0x76.041))"
5307,SETT,2021-04-05T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,531220.8338055909,201713765.59191257,"(KRW-ETH:202,116,422(=2658000.0x76.041))"
5308,SETT,2021-04-05T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,2352549.406853378,204066314.99876595,"(KRW-ETH:204,473,687(=2689000.0x76.041))"
5309,SETT,2021-04-06T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,7133536.911103815,211199851.90986976,"(KRW-ETH:211,621,521(=2783000.0x76.041))"
5310,SETT,2021-04-06T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,227666.07163095474,211427517.98150072,"(KRW-ETH:211,849,644(=2786000.0x76.041))"
5311,SETT,2021-04-06T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,2124883.3352223933,213552401.3167231,"(KRW-ETH:213,978,786(=2814000.0x76.041))"
5312,SETT,2021-04-06T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-227666.07163098454,213324735.24509212,"(KRW-ETH:213,750,663(=2811000.0x76.041))"
5313,SETT,2021-04-06T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-2048994.644678712,211275740.6004134,"(KRW-ETH:211,697,562(=2784000.0x76.041))"
5314,SETT,2021-04-06T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,2959658.9312025905,214235399.531616,"(KRW-ETH:214,663,153(=2823000.0x76.041))"
5315,SETT,2021-04-07T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,-3035547.621746242,211199851.90986976,"(KRW-ETH:211,621,521(=2783000.0x76.041))"
5316,SETT,2021-04-07T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,151777.38108730316,211351629.29095706,"(KRW-ETH:211,773,603(=2785000.0x76.041))"
5317,SETT,2021-04-07T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,3794434.5271828473,215146063.8181399,"(KRW-ETH:215,575,642(=2835000.0x76.041))"
5318,SETT,2021-04-07T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1626.1268717348576,2048994.6446787417,217195058.46281865,"(KRW-ETH:217,628,744(=2862000.0x76.041))"
5319,SELL,2021-04-07T16:59:00,KRW-ETH,201729366.4186114,2665000.0,75.84753633996392,404317.9273924597,201730010.3648526,201730992.54548314,39622316.75911343,256413057.29453963,plus_di(23.6265) < minus_di(23.6762)
5320,SETT,2021-04-07T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,201730992.54548314,-15353581.227508128,201841477.23531052,"(KRW-ETH:110,706(=2665000.0x0.042))"
5321,SETT,2021-04-07T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,201730992.54548314,-8167.160936564207,201833310.07437396,"(KRW-ETH:102,522(=2468000.0x0.042))"
5322,SETT,2021-04-08T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,201730992.54548314,2197.2564956247807,201835507.3308696,"(KRW-ETH:104,724(=2521000.0x0.042))"
5323,SETT,2021-04-08T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,201730992.54548314,1451.018440514803,201836958.3493101,"(KRW-ETH:106,178(=2556000.0x0.042))"
5324,SETT,2021-04-08T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,201730992.54548314,-41.457669734954834,201836916.89164037,"(KRW-ETH:106,136(=2555000.0x0.042))"
5325,SETT,2021-04-08T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,201730992.54548314,-1824.1374680697918,201835092.7541723,"(KRW-ETH:104,308(=2511000.0x0.042))"
5326,SETT,2021-04-08T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,201730992.54548314,2487.460183739662,201837580.21435603,"(KRW-ETH:106,801(=2571000.0x0.042))"
5327,SETT,2021-04-08T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,201730992.54548314,-207.28834864497185,201837372.9260074,"(KRW-ETH:106,593(=2566000.0x0.042))"
5328,SETT,2021-04-09T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,201730992.54548314,2984.952220469713,201840357.87822786,"(KRW-ETH:109,584(=2638000.0x0.042))"
5329,BUY,2021-04-09T04:59:00,KRW-ETH,201326499.88639143,2649000.0,76.00094370947204,402703.35657617135,807.1218850016594,1789.3025155365467,0.0,201437654.5216517,plus_di(20.7154) > minus_di(20.4062)
5330,SETT,2021-04-09T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-804950.6787853241,201035407.19944254,"(KRW-ETH:201,436,541(=2649000.0x76.042))"
5331,SETT,2021-04-09T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,4022190.1655481756,205057597.3649907,"(KRW-ETH:205,466,793(=2702000.0x76.042))"
5332,SETT,2021-04-09T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-2352601.794943273,202704995.57004744,"(KRW-ETH:203,109,476(=2671000.0x76.042))"
5333,SETT,2021-04-09T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,1138355.7072306275,203843351.27727807,"(KRW-ETH:204,250,113(=2686000.0x76.042))"
5334,SETT,2021-04-09T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,531232.663374275,204374583.94065234,"(KRW-ETH:204,782,410(=2693000.0x76.042))"
5335,SETT,2021-04-10T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,683013.4243383706,205057597.3649907,"(KRW-ETH:205,466,793(=2702000.0x76.042))"
5336,SETT,2021-04-10T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,75890.3804820478,205133487.74547276,"(KRW-ETH:205,542,835(=2703000.0x76.042))"
5337,SETT,2021-04-10T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,227671.1414461136,205361158.88691887,"(KRW-ETH:205,770,962(=2706000.0x76.042))"
5338,SETT,2021-04-10T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,8044380.331096381,213405539.21801525,"(KRW-ETH:213,831,466(=2812000.0x76.042))"
5339,SETT,2021-04-10T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-986574.946266532,212418964.27174872,"(KRW-ETH:212,842,914(=2799000.0x76.042))"
5340,SETT,2021-04-10T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,151780.7609640658,212570745.0327128,"(KRW-ETH:212,994,999(=2801000.0x76.042))"
5341,SETT,2021-04-11T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,2732053.6973534822,215302798.73006627,"(KRW-ETH:215,732,528(=2837000.0x76.042))"
5342,SETT,2021-04-11T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-3263286.360727787,212039512.36933848,"(KRW-ETH:212,462,701(=2794000.0x76.042))"
5343,SETT,2021-04-11T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,683013.4243384004,212722525.79367688,"(KRW-ETH:213,147,083(=2803000.0x76.042))"
5344,SETT,2021-04-11T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,227671.1414461136,212950196.935123,"(KRW-ETH:213,375,211(=2806000.0x76.042))"
5345,SETT,2021-04-11T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-3415067.121691853,209535129.81343114,"(KRW-ETH:209,953,299(=2761000.0x76.042))"
5346,SETT,2021-04-11T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,4629313.209404498,214164443.02283564,"(KRW-ETH:214,591,891(=2822000.0x76.042))"
5347,SETT,2021-04-12T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,0.0,214164443.02283564,"(KRW-ETH:214,591,891(=2822000.0x76.042))"
5348,SETT,2021-04-12T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-1441917.2291587591,212722525.79367688,"(KRW-ETH:213,147,083(=2803000.0x76.042))"
5349,SETT,2021-04-12T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,1593697.9901228547,214316223.78379974,"(KRW-ETH:214,743,976(=2824000.0x76.042))"
5350,SETT,2021-04-12T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-1745478.7510869503,212570745.0327128,"(KRW-ETH:212,994,999(=2801000.0x76.042))"
5351,SETT,2021-04-12T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,1290136.4681946933,213860881.50090748,"(KRW-ETH:214,287,721(=2818000.0x76.042))"
5352,SETT,2021-04-12T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-1593697.990122825,212267183.51078466,"(KRW-ETH:212,690,829(=2797000.0x76.042))"
5353,SETT,2021-04-13T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-1214246.0877127051,211052937.42307195,"(KRW-ETH:211,474,149(=2781000.0x76.042))"
5354,SETT,2021-04-13T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,910684.565784514,211963621.98885646,"(KRW-ETH:212,386,659(=2793000.0x76.042))"
5355,SETT,2021-04-13T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,151780.7609640658,212115402.74982053,"(KRW-ETH:212,538,744(=2795000.0x76.042))"
5356,SETT,2021-04-13T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,683013.4243384004,212798416.17415893,"(KRW-ETH:213,223,126(=2804000.0x76.042))"
5357,SETT,2021-04-13T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-227671.1414461434,212570745.0327128,"(KRW-ETH:212,994,999(=2801000.0x76.042))"
5358,SETT,2021-04-13T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,5843559.297117174,218414304.32982996,"(KRW-ETH:218,850,270(=2878000.0x76.042))"
5359,SETT,2021-04-14T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,3566847.8826559186,221981152.21248588,"(KRW-ETH:222,424,267(=2925000.0x76.042))"
5360,SETT,2021-04-14T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,1441917.2291588187,223423069.4416447,"(KRW-ETH:223,869,074(=2944000.0x76.042))"
5361,SETT,2021-04-14T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-1441917.2291588187,221981152.21248588,"(KRW-ETH:222,424,267(=2925000.0x76.042))"
5362,SETT,2021-04-14T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,5312326.633742899,227293478.84622878,"(KRW-ETH:227,747,240(=2995000.0x76.042))"
5363,SETT,2021-04-14T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,1138355.7072305977,228431834.55345938,"(KRW-ETH:228,887,878(=3010000.0x76.042))"
5364,SETT,2021-04-14T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,986574.946266532,229418409.4997259,"(KRW-ETH:229,876,430(=3023000.0x76.042))"
5365,SETT,2021-04-15T00:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-1138355.7072305977,228280053.7924953,"(KRW-ETH:228,735,793(=3008000.0x76.042))"
5366,SETT,2021-04-15T04:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,607123.0438563228,228887176.83635163,"(KRW-ETH:229,344,133(=3016000.0x76.042))"
5367,SETT,2021-04-15T08:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,7285476.526275933,236172653.36262757,"(KRW-ETH:236,644,211(=3112000.0x76.042))"
5368,SETT,2021-04-15T12:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,2428492.1754253507,238601145.53805292,"(KRW-ETH:239,077,571(=3144000.0x76.042))"
5369,SETT,2021-04-15T16:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-1138355.7072306275,237462789.8308223,"(KRW-ETH:237,936,933(=3129000.0x76.042))"
5370,SETT,2021-04-15T20:59:00,SETT,0.0,0.0,0.0,0.0,0.0,1789.3025155365467,-3718628.643620014,233744161.18720227,"(KRW-ETH:234,210,852(=3080000.0x76.042))"
